customer_id,company,industry,region,plan,seats,mrr,signup_date,last_active_date,support_tickets_90d,nps_score,churned,churn_reason,feedback
C00176,Foxglove Health Inc,SaaS,LATAM,Starter,13,371.5,2023-05-31,2026-08-28,0,8,0,,Would love a two-way calendar sync.
C00177,Redwood Media,Retail,EMEA,Starter,8,227.91,2026-03-16,2026-08-30,2,7,0,,Covers our core needs; advanced reporting is limited.
C00178,Frontier Digital,Logistics,NA,Enterprise,302,25809.11,2026-02-09,2026-08-27,1,10,0,,Automation rules removed a ton of manual work. Would buy again without hesitation.
C00179,Ember Logistics Ltd,Media,NA,Starter,12,318.47,2024-04-29,2026-08-15,4,4,0,,"No native Slack or HubSpot connector, so we had to build our own."
C00180,Windmill Learning Inc,Manufacturing,NA,Starter,4,115.37,2025-12-06,2026-08-29,0,8,0,,Setup for SSO was fiddly but works now. Overall it is fine.
C00181,Bluepeak Systems,Media,NA,Starter,4,120.09,2023-01-09,2026-08-11,3,5,0,,Webhook payloads changed without notice and broke our pipeline.
C00182,Keystone Works Ltd,Media,EMEA,Growth,59,3169.19,2023-08-30,2026-05-19,3,6,1,Too expensive,"A competitor offered everything we needed at a lower price, so we switched. Frustrating overall."
C00183,Juniper Health LLC,Retail,APAC,Enterprise,268,22720.62,2025-08-18,2026-08-24,0,8,0,,Documentation is solid but a guided setup call would have helped. Some room for improvement.
C00184,Juniper Supply,Fintech,EMEA,Growth,48,2855.98,2026-04-07,2026-08-30,1,6,0,,Support tickets sit for days before anyone replies. Frustrating overall.
C00185,Copperfield Health,Manufacturing,NA,Growth,17,1016.3,2023-06-10,2026-08-25,1,8,0,,Covers our core needs; advanced reporting is limited. Overall it is fine.
C00186,Aurora Robotics,Education,EMEA,Starter,11,290.43,2025-06-30,2026-06-30,2,6,0,,Adoption stalled because the learning curve is steep.
C00187,Foxglove Logistics Ltd,Retail,EMEA,Starter,6,164.19,2023-05-12,2026-08-22,0,7,0,,The tutorials are helpful; the data import could be smoother.
C00188,Pioneer Labs Co,SaaS,NA,Starter,5,143.54,2025-09-25,2026-08-28,1,8,0,,"The Slack integration is handy, the HubSpot one is limited. We will see how the next release goes."
C00189,Copperfield Partners,Manufacturing,EMEA,Starter,9,252.61,2026-02-17,2026-08-12,1,6,0,,The price per seat is hard to justify for a team our size. We are evaluating alternatives.
C00190,Oakridge Labs LLC,Fintech,EMEA,Starter,7,203.84,2024-08-08,2026-08-30,0,8,0,,Integrations cover the basics; we still miss a native Jira connector. Overall it is fine.
C00191,Orbit Systems,Logistics,APAC,Growth,28,1632.53,2023-05-09,2026-08-21,1,3,0,,We were never shown how to use the reporting module. It has been a disappointing year.
C00192,Granite Logistics LLC,Fintech,NA,Starter,5,151.76,2023-09-14,2026-07-20,0,7,0,,"Reliable overall, exports could be faster. Some room for improvement."
C00193,Summit Partners Inc,SaaS,NA,Starter,5,138.67,2024-10-09,2026-08-23,7,1,0,,The support team is friendly but never actually fixes anything.
C00194,Stellar Systems Inc,Media,EMEA,Starter,5,143.8,2025-10-16,2026-08-22,8,4,0,,Data was missing for two days and nobody told us why. It has been a disappointing year.
C00195,Granite Dynamics Inc,SaaS,NA,Starter,3,87.76,2024-10-24,2026-08-22,3,5,0,,Chat support only sends links to docs we have already read.
C00196,Solstice Health,SaaS,NA,Starter,4,117.58,2024-09-01,2026-08-14,2,8,0,,Costs are acceptable for what we use today.
C00197,Meridian Partners Co,Healthcare,APAC,Starter,7,204.19,2025-02-05,2026-07-22,9,2,1,Too expensive,The per-seat model punishes us every time we onboard a contractor.
C00198,Solstice Learning,Media,NA,Starter,9,235.83,2026-05-19,2026-08-19,1,7,0,,Onboarding was fine but could use more templates.
C00199,Beacon Systems,SaaS,EMEA,Growth,45,2477.38,2025-10-04,2026-08-19,0,9,0,,Adoption was instant; people actually enjoy using it. Would buy again without hesitation.
C00200,Aurora Foods Inc,Fintech,LATAM,Growth,21,1231.53,2023-07-15,2026-02-16,1,6,1,Budget cuts,Too expensive compared with the alternatives we evaluated. Renewal is unlikely.
C00201,Nimbus Logistics Co,Manufacturing,EMEA,Enterprise,213,18543.48,2023-09-08,2026-08-12,5,6,0,,We could not connect it to our data warehouse without a consultant.
C00202,Orbit Supply Co,Logistics,EMEA,Growth,34,1919.53,2024-03-29,2026-08-23,1,10,0,,The API is clean and well documented; we automated everything.
C00203,Brightline Networks Ltd,Retail,EMEA,Growth,27,1608.35,2023-12-12,2026-08-20,2,7,0,,We are on the fence at renewal because of the price increase.
C00204,Mosaic Analytics,SaaS,NA,Enterprise,203,17296.43,2025-07-27,2026-08-30,0,8,0,,The API works but the docs could be clearer.
C00205,Halcyon Studio GmbH,SaaS,NA,Growth,16,995.07,2026-06-20,2026-08-14,0,8,0,,"Reliable overall, exports could be faster."
C00206,Tidewater Robotics,Fintech,EMEA,Growth,77,4419.39,2024-12-31,2026-08-12,1,9,0,,"Great value for the price, especially on the annual plan."
C00207,Mosaic Networks,SaaS,NA,Starter,6,175.92,2026-02-10,2026-08-13,6,4,0,,Too expensive compared with the alternatives we evaluated. We are evaluating alternatives.
C00208,Frontier Dynamics,Education,NA,Starter,5,157.44,2024-07-06,2026-06-20,15,0,1,Low usage / no longer needed,Onboarding was confusing and we never really got set up properly.
C00209,Summit Learning LLC,SaaS,NA,Starter,8,226.17,2025-05-27,2026-08-13,1,7,0,,"No major issues, some minor bugs here and there."
C00210,Silverlake Systems GmbH,Retail,APAC,Starter,4,110.5,2025-06-14,2026-08-21,2,6,0,,Data was missing for two days and nobody told us why. Renewal is unlikely.
C00211,Bluepeak Logistics,Education,NA,Growth,63,3455.31,2024-01-10,2026-08-28,2,7,0,,Would love a two-way calendar sync.
C00212,Halcyon Logistics,Healthcare,EMEA,Starter,5,142.83,2025-07-24,2026-08-22,0,7,0,,"Reliable overall, exports could be faster. Some room for improvement."
C00213,Foxglove Networks Co,SaaS,NA,Growth,48,2374.04,2024-11-14,2026-08-31,0,10,0,,Dashboards load instantly even on huge datasets. We plan to add more seats next quarter.
C00214,Beacon Health Co,Manufacturing,EMEA,Enterprise,160,13112.65,2025-01-06,2026-08-28,1,10,0,,Best customer success team we have worked with.
C00215,Brightline Health Ltd,Education,NA,Growth,22,1315.84,2023-11-18,2026-08-21,0,8,0,,Documentation is solid but a guided setup call would have helped. Some room for improvement.
C00216,Silverlake Systems,Manufacturing,NA,Starter,4,115.73,2024-02-12,2026-08-24,1,7,0,,The mobile app lags behind the web app.
C00217,Pioneer Labs Inc,SaaS,EMEA,Starter,8,224.79,2025-12-30,2026-08-31,3,7,0,,Support quality varies a lot depending on who picks up the ticket.
C00218,Nimbus Foods,SaaS,EMEA,Starter,3,87.15,2025-02-28,2026-08-25,6,6,0,,Chat support only sends links to docs we have already read.
C00219,Quantum Supply Inc,Logistics,NA,Enterprise,161,13614.85,2023-06-16,2026-08-22,1,5,0,,The support team is friendly but never actually fixes anything. Frustrating overall.
C00220,Falcon Systems LLC,Retail,NA,Growth,73,4120.08,2024-11-26,2026-08-24,5,4,0,,Data was missing for two days and nobody told us why. We are evaluating alternatives.
C00221,Foxglove Digital,Fintech,NA,Growth,41,2191.94,2025-02-28,2026-07-29,0,5,1,Company downsized,Dashboards time out constantly when we filter more than a few weeks.
C00222,Riverbend Robotics Co,Retail,NA,Growth,68,3861.58,2025-10-14,2026-06-12,1,7,0,,"The annual discount helped, monthly pricing feels steep. Happy enough to stay for now."
C00223,Cascade Partners Ltd,Education,EMEA,Growth,15,846.39,2025-12-24,2026-08-06,4,4,0,,No phone support and email replies take forever.
C00224,Oakridge Supply,Logistics,NA,Growth,21,1214.05,2025-04-13,2026-08-21,2,5,0,,SSO setup with Okta took three support tickets to get working.
C00225,Redwood Media,Fintech,EMEA,Starter,6,185.82,2023-01-16,2026-08-28,1,7,0,,"Setup took longer than expected, mostly on our side. We will see how the next release goes."
C00226,Bluepeak Dynamics Co,Logistics,NA,Starter,7,194.69,2024-09-25,2026-05-14,8,2,1,Too expensive,Pricing jumped at renewal and nobody warned us.
C00227,Granite Labs,SaaS,EMEA,Starter,10,282.36,2023-09-21,2026-07-22,1,8,0,,"No major issues, some minor bugs here and there."
C00228,Aurora Group,Healthcare,NA,Growth,43,2241.15,2023-01-24,2026-08-11,2,8,0,,Integrations cover the basics; we still miss a native Jira connector. We will see how the next release goes.
C00229,Orbit Group,Healthcare,EMEA,Enterprise,90,8012.1,2026-03-24,2026-08-24,0,9,0,,The support team clearly knows the product inside out.
C00230,Brightline Learning LLC,SaaS,NA,Growth,60,3310.42,2023-08-02,2026-07-24,1,9,0,,Excellent documentation and training videos.
C00231,Quantum Learning,SaaS,APAC,Growth,21,1274.02,2023-11-10,2026-08-20,3,5,0,,Response times got noticeably worse over the last quarter.
C00232,Falcon Logistics,Retail,EMEA,Enterprise,266,22367.21,2024-03-05,2026-04-09,2,5,1,Budget cuts,The per-seat model punishes us every time we onboard a contractor. Would not recommend at this point.
C00233,Ember Foods GmbH,Logistics,APAC,Starter,8,228.99,2024-08-17,2026-08-20,0,8,0,,Uptime is fine; performance on large filters could improve.
C00234,Atlas Group Inc,Healthcare,NA,Starter,12,330.7,2025-02-06,2026-08-24,0,7,0,,Covers our core needs; advanced reporting is limited.
C00235,Ironclad Group Co,Logistics,NA,Enterprise,81,7240.76,2024-02-01,2026-07-12,2,9,0,,Automation rules removed a ton of manual work. Keep up the great work.
C00236,Foxglove Systems Inc,Manufacturing,NA,Enterprise,47,4059.68,2025-10-08,2026-08-21,0,9,0,,The mobile app is snappy and dependable. Would buy again without hesitation.
C00237,Cascade Media,Retail,NA,Growth,27,1639.93,2023-07-21,2026-04-28,4,5,1,Reliability issues,The mobile app crashes whenever we open a large report.
C00238,Zenith Networks,Manufacturing,EMEA,Starter,8,239.48,2026-05-09,2026-06-30,2,6,0,,The roadmap items we were promised never shipped.
C00239,Copperfield Logistics,SaaS,APAC,Enterprise,74,6802.16,2025-12-28,2026-08-18,1,7,0,,"Good product, waiting on the custom fields feature."
C00240,Crescent Labs,SaaS,EMEA,Growth,39,2177.72,2025-02-04,2026-08-29,2,6,0,,The mobile app crashes whenever we open a large report. It has been a disappointing year.
C00241,Brightline Health,Manufacturing,EMEA,Growth,79,4486.66,2023-03-04,2026-08-16,1,8,0,,Tickets get resolved eventually but it takes follow-ups. Overall it is fine.
C00242,Falcon Media,Manufacturing,NA,Starter,5,145.59,2025-07-19,2026-08-14,0,7,0,,Would prefer usage-based pricing over per-seat.
C00243,Halcyon Studio Co,Fintech,NA,Growth,51,2954.36,2025-06-17,2026-08-19,1,7,0,,"Mostly stable, with the occasional slow dashboard."
C00244,Frontier Analytics Co,Healthcare,APAC,Enterprise,127,10249.4,2025-03-03,2026-08-21,4,5,0,,The mobile app crashes whenever we open a large report.
C00245,Halcyon Media,Healthcare,NA,Enterprise,226,18752.66,2023-12-24,2026-08-12,1,7,0,,Uptime is fine; performance on large filters could improve.
C00246,Mosaic Learning Ltd,Media,NA,Growth,62,3338.29,2024-07-03,2026-08-26,2,4,0,,Frequent logouts and stale sessions made it unusable for the field team. We are evaluating alternatives.
C00247,Tidewater Dynamics,Healthcare,LATAM,Growth,43,2420.49,2024-06-13,2026-05-18,4,4,1,Poor support experience,Escalations go nowhere; we had to chase our account manager repeatedly. Renewal is unlikely.
C00248,Nimbus Studio,Retail,LATAM,Growth,57,2948.17,2025-02-16,2026-08-12,1,9,0,,Best customer success team we have worked with.
C00249,Evergreen Networks GmbH,Retail,EMEA,Growth,35,2031.68,2024-02-27,2026-08-26,0,6,0,,The setup wizard failed twice and we gave up on the advanced features. Renewal is unlikely.
C00250,Vertex Software GmbH,Retail,NA,Starter,4,118.61,2024-05-26,2026-08-13,1,9,0,,It became part of our daily workflow almost immediately.
C00251,Silverlake Health GmbH,Education,APAC,Starter,3,93.09,2026-03-04,2026-08-28,3,5,0,,The price per seat is hard to justify for a team our size.
C00252,Riverbend Digital GmbH,Media,NA,Starter,4,115.81,2024-08-01,2026-08-24,1,8,0,,"Fine for simple questions, weaker on technical issues. Some room for improvement."
C00253,Windmill Capital Co,Retail,NA,Growth,19,1096.32,2025-01-28,2026-08-15,2,7,0,,The help center is good; live support is average.
C00254,Ironclad Dynamics Co,Fintech,NA,Starter,3,89.29,2026-03-08,2026-08-27,2,6,0,,The price per seat is hard to justify for a team our size.
C00255,Crescent Learning,Fintech,APAC,Starter,5,150.98,2026-04-20,2026-08-27,1,8,0,,"Mostly stable, with the occasional slow dashboard. Happy enough to stay for now."
C00256,Lumen Supply Inc,Manufacturing,APAC,Enterprise,264,21580.75,2024-12-20,2026-07-05,2,8,0,,The API works but the docs could be clearer. Happy enough to stay for now.
C00257,Cobalt Media Co,Manufacturing,EMEA,Growth,45,2271.86,2023-12-05,2026-08-17,3,4,0,,We could not connect it to our data warehouse without a consultant. Frustrating overall.
C00258,Oakridge Health,SaaS,NA,Starter,8,215.05,2023-05-09,2026-08-17,0,8,0,,Costs are acceptable for what we use today.
C00259,Atlas Retail,SaaS,EMEA,Starter,8,234.43,2026-01-02,2026-07-23,0,10,0,,The reporting and forecasting features are exactly what we needed. Highly recommended.
C00260,Atlas Media,Healthcare,NA,Growth,39,2271.77,2024-10-30,2026-08-25,0,8,0,,The help center is good; live support is average.
C00261,Mosaic Digital,SaaS,APAC,Starter,5,137.46,2024-12-23,2026-01-30,4,3,1,Reliability issues,Exports randomly fail with no error message. It has been a disappointing year.
C00262,Quantum Health Ltd,Manufacturing,NA,Growth,34,1845.26,2026-05-01,2026-08-22,1,10,0,,Uptime has been perfect for as long as we have used it.
C00263,Nimbus Health,Fintech,NA,Starter,6,171.57,2024-04-18,2026-03-05,1,3,1,Too expensive,Our budget was cut and the platform was the first thing to go. Frustrating overall.
C00264,Atlas Foods Co,SaaS,EMEA,Starter,4,124.91,2023-05-08,2026-08-12,0,9,0,,Powerful yet simple; it grows with us.
C00265,Crescent Works,Logistics,EMEA,Growth,25,1608.26,2025-05-09,2026-08-11,2,5,0,,Dashboards time out constantly when we filter more than a few weeks.
C00266,Beacon Analytics Inc,SaaS,APAC,Starter,6,176.95,2026-05-24,2026-08-12,5,4,0,,Our budget was cut and the platform was the first thing to go.
C00267,Quantum Software,Fintech,NA,Growth,50,2842.05,2023-08-05,2026-08-20,0,10,0,,Excellent documentation and training videos.
C00268,Summit Labs Inc,SaaS,APAC,Starter,6,180.06,2026-06-14,2026-08-22,0,8,0,,We like the dashboards but want more automation. Happy enough to stay for now.
C00269,Crescent Learning Ltd,SaaS,NA,Starter,5,137.57,2024-11-21,2026-08-29,2,7,0,,Pricing is fair but the Growth tier is a big jump from Starter. Happy enough to stay for now.
C00270,Summit Partners Co,SaaS,NA,Starter,4,119.24,2024-12-16,2026-08-13,4,5,0,,Dashboards time out constantly when we filter more than a few weeks. We are evaluating alternatives.
C00271,Nimbus Foods Co,SaaS,EMEA,Enterprise,182,14690.68,2026-05-09,2026-08-26,3,5,0,,The Salesforce integration breaks every other week.
C00272,Keystone Analytics Ltd,SaaS,NA,Starter,13,374.41,2024-02-29,2026-08-23,1,8,0,,The mobile app lags behind the web app.
C00273,Orbit Analytics GmbH,SaaS,EMEA,Starter,7,212.25,2025-08-09,2026-08-24,0,8,0,,We are on the fence at renewal because of the price increase.
C00274,Crescent Digital,Healthcare,NA,Starter,7,203.66,2023-01-12,2026-08-21,2,7,0,,"One outage this quarter, communicated well."
C00275,Riverbend Robotics Inc,Education,NA,Growth,53,3036.36,2025-05-06,2026-08-24,1,8,0,,"Solid basics, some rough edges in the admin console. Overall it is fine."
C00276,Evergreen Systems GmbH,Retail,EMEA,Starter,2,61.01,2023-01-20,2026-08-27,3,7,0,,"One outage this quarter, communicated well. We will see how the next release goes."
C00277,Falcon Partners GmbH,Fintech,NA,Enterprise,178,13926.04,2023-01-06,2026-08-24,1,7,0,,Uptime is fine; performance on large filters could improve. Some room for improvement.
C00278,Aurora Health Ltd,Retail,EMEA,Growth,28,1508.1,2024-05-10,2026-08-26,3,6,0,,Exports randomly fail with no error message. Would not recommend at this point.
C00279,Nimbus Group,Media,EMEA,Growth,63,3617.5,2024-04-20,2026-08-16,0,7,0,,"Decent value, though we keep an eye on seat costs. We will see how the next release goes."
C00280,Harbor Health Co,Media,NA,Growth,29,1793.29,2025-09-26,2026-08-17,1,10,0,,Support even helped us design our dashboards.
C00281,Mosaic Logistics LLC,SaaS,APAC,Starter,4,117.19,2026-02-11,2026-08-31,2,8,0,,We are still ramping up usage across the team.
C00282,Solstice Group,SaaS,NA,Enterprise,228,19487.21,2026-04-17,2026-08-15,1,6,0,,Performance degraded badly as our dataset grew. Frustrating overall.
C00283,Quantum Robotics GmbH,Fintech,NA,Enterprise,235,20481.66,2025-03-06,2026-07-31,0,8,0,,Would love a two-way calendar sync. Happy enough to stay for now.
C00284,Northwind Media LLC,Fintech,NA,Starter,5,150.07,2023-07-17,2026-08-20,0,7,0,,Would like more flexible billing for seasonal staff.
C00285,Harbor Networks,Healthcare,APAC,Growth,18,1049.08,2025-05-05,2026-08-21,4,5,0,,Honestly we barely used it; it never became part of our workflow. Renewal is unlikely.
C00286,Harbor Capital Ltd,Retail,EMEA,Starter,13,391.41,2024-09-14,2026-02-10,3,5,1,Budget cuts,Our budget was cut and the platform was the first thing to go.
