order_id,customer_id,order_date,city,state,category,product,quantity,unit_price,discount_pct,shipping_days,returned,rating,review_text
O100201,U10780,2025-01-15,Indianapolis,IN,Home & Kitchen,Air Fryer 5qt,3,98.54,0,5,0,5,Use it every single day.
O100202,U12029,2025-01-15,Houston,TX,Electronics,4K Streaming Stick,2,50.38,0,4,0,4,Excellent sound and battery lasts for days.
O100203,U11070,2025-01-16,New York,NY,Electronics,Wireless Earbuds Pro,2,136.15,10,1,0,5,Build quality is superb.
O100204,U11268,2025-01-16,Dallas,TX,Electronics,Smart Home Speaker,2,98.28,50,1,0,3,"Okay, app could be better. Delivered in two days."
O100205,U10618,2025-01-16,San Diego,CA,Apparel,Merino Wool Sweater,5,91.5,40,1,0,4,Fits perfectly and the fabric is lovely.
O100206,U10366,2025-01-16,San Jose,CA,Sports & Outdoors,Foam Roller,1,25.29,0,2,0,5,Perfect for my home gym.
O100207,U10539,2025-01-16,Jacksonville,FL,Home & Kitchen,Weighted Blanket,1,75.92,0,11,0,3,Does what it says. Shipping took forever.
O100208,U11398,2025-01-16,Boston,MA,Toys & Games,1000-piece Jigsaw Puzzle,1,21.75,0,4,0,5,Hours of fun for the whole family.
O100209,U10404,2025-01-16,Jacksonville,FL,Electronics,Portable Power Bank 20k,3,39.39,0,4,0,5,Excellent sound and battery lasts for days.
O100210,U12625,2025-01-16,San Francisco,CA,Apparel,Graphic Cotton Tee,1,23.56,0,3,0,4,Fits perfectly and the fabric is lovely.
O100211,U11337,2025-01-16,Memphis,TN,Home & Kitchen,Cold Brew Coffee Maker,2,34.81,15,6,0,4,"Sturdy, beautiful and works perfectly."
O100212,U11321,2025-01-16,Los Angeles,CA,Sports & Outdoors,Cycling Helmet,5,67.1,0,2,0,4,Durable and comfortable on long runs. Fast shipping.
O100213,U11762,2025-01-16,Los Angeles,CA,Toys & Games,Building Blocks 500pc,1,34.6,15,3,1,5,Hours of fun for the whole family. Had to return it.
O100214,U10230,2025-01-16,Phoenix,AZ,Electronics,Smart Home Speaker,2,97.03,0,3,0,4,Crisp picture and fast interface.
O100215,U12879,2025-01-16,New York,NY,Apparel,Graphic Cotton Tee,1,22.4,10,7,0,3,"Fits okay after washing, average overall. Delivery was very slow."
O100216,U11801,2025-01-16,Chicago,IL,Electronics,Portable Power Bank 20k,3,40.77,10,1,0,4,"Setup took two minutes, flawless since."
O100217,U13197,2025-01-16,Phoenix,AZ,Sports & Outdoors,Camping Tent 2P,2,142.93,25,7,0,3,Good for beginners. Delivery was very slow.
O100218,U11032,2025-01-16,Los Angeles,CA,Electronics,Portable Power Bank 20k,1,40.33,20,1,0,5,Exceeded expectations.
O100219,U13384,2025-01-17,San Antonio,TX,Apparel,Merino Wool Sweater,3,101.48,20,2,0,2,Runs two sizes small and the stitching came apart after one wash. Arrived quickly.
O100220,U10884,2025-01-17,Austin,TX,Home & Kitchen,Robot Vacuum,2,288.27,10,5,0,3,"Works well, a little loud."
O100221,U11530,2025-01-17,New York,NY,Electronics,Wireless Earbuds Pro,1,128.37,20,4,0,5,"Setup took two minutes, flawless since."
O100222,U10823,2025-01-17,Charlotte,NC,Electronics,Smart Home Speaker,5,81.22,25,3,0,4,Build quality is superb.
O100223,U13208,2025-01-17,San Antonio,TX,Home & Kitchen,Cold Brew Coffee Maker,2,34.13,20,5,0,4,"Solid build, highly recommend."
O100224,U11979,2025-01-17,Los Angeles,CA,Apparel,Classic Denim Jacket,1,66.99,40,2,0,4,"Comfortable and stylish, wearing it constantly."
O100225,U12323,2025-01-17,Los Angeles,CA,Electronics,Action Camera Mini,1,204.64,50,5,0,3,Good value but feels a little plasticky.
O100226,U11779,2025-01-18,Chicago,IL,Beauty,Electric Toothbrush,2,60.48,30,3,0,4,Lovely packaging and product.
O100227,U12176,2025-01-18,Seattle,WA,Electronics,Mechanical Keyboard,2,109.26,0,5,1,3,"Sound is fine, battery is average. Returned it."
O100228,U12040,2025-01-18,New York,NY,Electronics,Portable Power Bank 20k,2,40.08,50,2,0,4,Excellent sound and battery lasts for days.
O100229,U13424,2025-01-18,New York,NY,Electronics,Action Camera Mini,1,196.48,0,4,0,3,"Sound is fine, battery is average."
O100230,U10623,2025-01-18,Memphis,TN,Apparel,Graphic Cotton Tee,1,23.71,0,3,0,3,"Decent quality, a bit tight around the waist."
O100231,U10797,2025-01-18,Houston,TX,Home & Kitchen,Cast Iron Skillet,3,42.42,0,4,0,5,Use it every single day.
O100232,U10114,2025-01-18,Jacksonville,FL,Sports & Outdoors,Camping Tent 2P,1,134.8,0,6,1,4,Kept me dry through a storm.
O100233,U11752,2025-01-18,San Jose,CA,Home & Kitchen,Bamboo Cutting Board Set,2,27.34,0,5,0,5,"Solid build, highly recommend."
O100234,U12538,2025-01-18,Miami,FL,Sports & Outdoors,Insulated Water Bottle 32oz,1,29.72,0,4,0,4,Kept me dry through a storm.
O100235,U11538,2025-01-19,Chicago,IL,Toys & Games,1000-piece Jigsaw Puzzle,2,22.77,10,2,0,5,"Great quality pieces, easy instructions."
O100236,U12898,2025-01-19,Denver,CO,Apparel,Waterproof Rain Shell,1,121.14,50,9,0,2,"Nothing like the photos, thin and see-through."
O100237,U12392,2025-01-19,New York,NY,Beauty,Nail Polish Gift Set,2,27.98,0,4,0,4,"Gentle, effective and smells great."
O100238,U12321,2025-01-19,Austin,TX,Sports & Outdoors,Cycling Helmet,1,59.37,40,4,1,4,Lightweight and well made. Had to return it.
O100239,U10094,2025-01-19,San Francisco,CA,Electronics,Smart Home Speaker,3,89.08,25,2,0,4,"Fantastic value, works better than my old premium one. Arrived quickly."
O100240,U12380,2025-01-19,New York,NY,Home & Kitchen,Ceramic Dinnerware Set,5,89.24,10,5,0,4,Great quality for the price.
O100241,U11885,2025-01-19,Las Vegas,NV,Electronics,Noise-Cancelling Headphones,1,255.04,10,4,0,3,Good value but feels a little plasticky.
O100242,U13175,2025-01-19,San Jose,CA,Apparel,Merino Wool Sweater,2,100.02,30,3,0,5,Best jacket I have owned.
O100243,U11902,2025-01-19,Phoenix,AZ,Beauty,Nail Polish Gift Set,3,25.51,10,5,0,4,My new daily essential.
O100244,U12659,2025-01-19,New York,NY,Apparel,Leather Ankle Boots,1,148.6,0,2,0,4,"Warm, soft and well stitched. Arrived quickly."
O100245,U10403,2025-01-19,Indianapolis,IN,Toys & Games,1000-piece Jigsaw Puzzle,2,21.77,30,4,0,5,"Great quality pieces, easy instructions."
O100246,U13310,2025-01-19,Boston,MA,Beauty,Vitamin C Serum,3,30.91,0,3,0,4,"Perfect shade, long lasting."
O100247,U12367,2025-01-20,New York,NY,Beauty,Mineral Sunscreen SPF50,2,22.18,0,4,0,3,Pleasant but no dramatic results yet.
O100248,U11053,2025-01-20,Indianapolis,IN,Beauty,Vitamin C Serum,2,30.95,0,6,0,4,"Perfect shade, long lasting."
O100249,U12641,2025-01-20,Memphis,TN,Apparel,Graphic Cotton Tee,2,22.66,0,4,0,3,Fine for the price.
O100250,U10298,2025-01-20,San Antonio,TX,Electronics,Portable Power Bank 20k,2,42.2,50,6,1,2,Battery life is a fraction of what was advertised.
O100251,U12845,2025-01-20,Houston,TX,Electronics,4K Streaming Stick,1,49.43,15,5,0,4,Exceeded expectations.
O100252,U12041,2025-01-20,New York,NY,Beauty,Mineral Sunscreen SPF50,1,22.03,0,5,0,4,Great results in two weeks.
O100253,U10204,2025-01-20,San Antonio,TX,Home & Kitchen,Cast Iron Skillet,4,42.86,10,2,0,5,Exactly what our kitchen needed. Fast shipping.
O100254,U12608,2025-01-20,New York,NY,Toys & Games,STEM Robotics Kit,4,93.0,0,1,0,4,Engaging and sturdy. Delivered in two days.
O100255,U13127,2025-01-20,Phoenix,AZ,Electronics,Noise-Cancelling Headphones,2,257.8,15,3,0,5,"Setup took two minutes, flawless since."
O100256,U10259,2025-01-20,New York,NY,Toys & Games,Strategy Board Game,1,45.72,20,4,0,4,Perfect birthday gift.
O100257,U12165,2025-01-20,Las Vegas,NV,Sports & Outdoors,Camping Tent 2P,3,144.36,10,2,0,5,Kept me dry through a storm. Delivered in two days.
O100258,U12517,2025-01-21,Columbus,OH,Electronics,Wireless Earbuds Pro,1,137.22,20,4,0,4,Excellent sound and battery lasts for days.
O100259,U12885,2025-01-21,Houston,TX,Apparel,Graphic Cotton Tee,1,24.53,25,3,1,3,Fine for the price. Returning this one.
O100260,U12587,2025-01-21,New York,NY,Electronics,Action Camera Mini,4,186.47,0,6,0,4,"Setup took two minutes, flawless since."
O100261,U10268,2025-01-21,Phoenix,AZ,Toys & Games,Remote Control Car,1,70.74,10,5,0,3,Nice but overpriced.
O100262,U10924,2025-01-21,Charlotte,NC,Electronics,Wireless Earbuds Pro,2,116.71,30,5,0,5,"Setup took two minutes, flawless since."
O100263,U12554,2025-01-21,Los Angeles,CA,Apparel,Slim Fit Chinos,3,55.46,0,3,0,3,Looks good but wrinkles easily.
O100264,U10730,2025-01-21,Detroit,MI,Electronics,4K Streaming Stick,1,52.43,0,4,0,4,Exceeded expectations.
O100265,U10186,2025-01-21,New York,NY,Home & Kitchen,Bamboo Cutting Board Set,2,30.04,0,2,0,5,Cooks evenly and cleans up easily. Arrived quickly.
O100266,U13029,2025-01-21,Chicago,IL,Apparel,Merino Wool Sweater,5,91.64,40,5,0,4,"Comfortable and stylish, wearing it constantly."
O100267,U13107,2025-01-22,Las Vegas,NV,Beauty,Electric Toothbrush,2,72.76,0,4,0,5,Great results in two weeks.
O100268,U12435,2025-01-22,Houston,TX,Sports & Outdoors,Yoga Mat Premium,1,42.44,0,4,0,4,"Great gear, worth every penny."
O100269,U10919,2025-01-22,New York,NY,Sports & Outdoors,Trail Running Shoes,5,116.44,0,3,0,5,"Great gear, worth every penny."
O100270,U10579,2025-01-22,San Antonio,TX,Home & Kitchen,Air Fryer 5qt,1,96.41,0,1,0,4,"Sturdy, beautiful and works perfectly."
O100271,U13259,2025-01-22,New York,NY,Toys & Games,Building Blocks 500pc,1,39.25,10,4,0,5,Perfect birthday gift.
O100272,U12451,2025-01-22,Phoenix,AZ,Electronics,Smart Home Speaker,1,86.27,0,7,0,4,Excellent sound and battery lasts for days. Delivery was very slow.
O100273,U13297,2025-01-22,Dallas,TX,Home & Kitchen,Robot Vacuum,1,271.52,0,4,1,3,"Average quality, nice design. Had to return it."
O100274,U13149,2025-01-22,San Jose,CA,Electronics,Portable Power Bank 20k,4,39.15,0,2,0,3,"Works as described, setup was fiddly."
O100275,U10687,2025-01-22,Dallas,TX,Beauty,Hair Dryer Ionic,2,59.4,0,4,0,4,"Gentle, effective and smells great."
O100276,U13404,2025-01-23,Memphis,TN,Toys & Games,Building Blocks 500pc,1,40.34,20,4,0,4,My kids adore it.
O100277,U12496,2025-01-23,Philadelphia,PA,Home & Kitchen,Air Fryer 5qt,1,95.71,25,3,0,5,Cooks evenly and cleans up easily.
O100278,U13310,2025-01-23,Omaha,NE,Toys & Games,STEM Robotics Kit,2,93.48,30,5,0,4,Hours of fun for the whole family.
O100279,U12959,2025-01-23,Chicago,IL,Apparel,Leather Ankle Boots,3,137.58,40,4,0,3,Looks good but wrinkles easily.
O100280,U12143,2025-01-23,Phoenix,AZ,Apparel,Running Tights,1,46.82,0,8,0,5,Best jacket I have owned. Arrived much later than promised.
O100281,U12046,2025-01-23,San Jose,CA,Sports & Outdoors,Foam Roller,1,26.19,0,6,0,5,Lightweight and well made.
O100282,U10439,2025-01-23,Nashville,TN,Electronics,Smart Home Speaker,2,93.55,25,5,0,4,Excellent sound and battery lasts for days.
O100283,U12907,2025-01-23,Phoenix,AZ,Apparel,Leather Ankle Boots,1,145.01,40,1,0,2,Fabric feels cheap and the color faded immediately. Delivered in two days.
O100284,U11212,2025-01-24,Phoenix,AZ,Apparel,Slim Fit Chinos,1,53.05,40,4,0,2,Fabric feels cheap and the color faded immediately.
O100285,U12276,2025-01-24,New York,NY,Apparel,Slim Fit Chinos,1,56.26,0,5,0,3,"Nice color, fabric thinner than expected."
O100286,U12196,2025-01-24,Charlotte,NC,Apparel,Merino Wool Sweater,1,105.09,40,6,0,3,"Nice color, fabric thinner than expected."
O100287,U11193,2025-01-24,Detroit,MI,Apparel,Classic Denim Jacket,1,75.49,25,4,1,3,"Fits okay after washing, average overall."
O100288,U11066,2025-01-24,San Diego,CA,Home & Kitchen,Robot Vacuum,1,253.96,0,2,0,4,"Solid build, highly recommend."
O100289,U11985,2025-01-24,New York,NY,Sports & Outdoors,Foam Roller,1,22.92,0,3,0,5,Excellent grip and cushioning.
O100290,U10749,2025-01-24,Los Angeles,CA,Toys & Games,Kids Art Easel,1,67.65,0,3,0,5,Hours of fun for the whole family.
O100291,U12464,2025-01-24,San Antonio,TX,Apparel,Running Tights,2,51.37,30,5,0,2,Runs two sizes small and the stitching came apart after one wash.
O100292,U10745,2025-01-24,Austin,TX,Apparel,Running Tights,2,47.11,0,1,0,2,"Nothing like the photos, thin and see-through."
O100293,U12905,2025-01-24,Las Vegas,NV,Sports & Outdoors,Adjustable Dumbbells,2,239.66,25,4,0,3,"Comfortable enough, grip could be better."
O100294,U12791,2025-01-24,Denver,CO,Beauty,Mineral Sunscreen SPF50,1,22.28,25,2,0,4,My new daily essential.
O100295,U12529,2025-01-24,New York,NY,Apparel,Merino Wool Sweater,1,99.13,15,4,0,3,Fine for the price.
O100296,U12331,2025-01-24,Los Angeles,CA,Electronics,Smart Home Speaker,2,86.57,0,6,0,2,Stopped charging after a week.
O100297,U11488,2025-01-24,San Diego,CA,Home & Kitchen,Cold Brew Coffee Maker,3,33.83,30,7,0,4,"Solid build, highly recommend."
O100298,U11592,2025-01-25,New York,NY,Electronics,Wireless Earbuds Pro,1,116.48,10,3,0,4,Exceeded expectations.
O100299,U10669,2025-01-25,Los Angeles,CA,Home & Kitchen,Bamboo Cutting Board Set,2,25.21,0,5,0,3,"Works well, a little loud."
O100300,U10353,2025-01-25,Jacksonville,FL,Home & Kitchen,Robot Vacuum,1,260.67,20,5,0,3,"Average quality, nice design."
O100301,U10736,2025-01-25,Houston,TX,Toys & Games,Plush Dinosaur,1,20.32,40,2,0,5,Perfect birthday gift. Delivered in two days.
O100302,U11924,2025-01-25,San Antonio,TX,Sports & Outdoors,Trail Running Shoes,1,121.25,0,3,0,4,Kept me dry through a storm.
O100303,U13087,2025-01-25,San Francisco,CA,Toys & Games,Plush Dinosaur,2,18.78,0,4,0,5,"Great quality pieces, easy instructions."
O100304,U10239,2025-01-25,Detroit,MI,Home & Kitchen,Robot Vacuum,1,267.21,20,4,0,4,"Solid build, highly recommend."
O100305,U11566,2025-01-25,Phoenix,AZ,Home & Kitchen,Bamboo Cutting Board Set,2,28.54,0,6,0,4,Exactly what our kitchen needed.
O100306,U10287,2025-01-25,Philadelphia,PA,Toys & Games,Kids Art Easel,1,71.26,0,2,0,3,"Okay, batteries drain fast."
O100307,U11414,2025-01-25,Austin,TX,Electronics,4K Streaming Stick,2,49.45,0,2,0,5,Excellent sound and battery lasts for days.
O100308,U12725,2025-01-25,Portland,OR,Sports & Outdoors,Cycling Helmet,1,64.23,15,1,0,5,Perfect for my home gym.
O100309,U12794,2025-01-25,Jacksonville,FL,Apparel,Classic Denim Jacket,1,79.74,10,3,0,3,"Fits okay after washing, average overall."
O100310,U13307,2025-01-25,New York,NY,Beauty,Nail Polish Gift Set,2,27.16,0,4,0,4,Great results in two weeks.
O100311,U11870,2025-01-25,San Jose,CA,Electronics,Portable Power Bank 20k,2,42.12,0,5,0,4,"Setup took two minutes, flawless since."
O100312,U12211,2025-01-25,Omaha,NE,Electronics,Smart Home Speaker,1,86.58,0,4,0,4,Exceeded expectations.
O100313,U10840,2025-01-25,Los Angeles,CA,Apparel,Graphic Cotton Tee,3,22.33,0,3,1,4,True to size and beautifully made.
O100314,U13019,2025-01-25,Charlotte,NC,Sports & Outdoors,Cycling Helmet,2,66.57,0,4,0,5,Kept me dry through a storm.
O100315,U10608,2025-01-25,New York,NY,Home & Kitchen,Cast Iron Skillet,1,41.83,10,3,0,5,Use it every single day.
O100316,U12953,2025-01-25,Atlanta,GA,Beauty,Nail Polish Gift Set,1,26.59,0,7,1,3,Pleasant but no dramatic results yet.
O100317,U11874,2025-01-25,Atlanta,GA,Toys & Games,STEM Robotics Kit,1,84.49,10,3,0,5,My kids adore it.
O100318,U12118,2025-01-26,Phoenix,AZ,Toys & Games,1000-piece Jigsaw Puzzle,2,23.22,50,2,1,4,My kids adore it. Returning this one.
O100319,U12804,2025-01-26,Los Angeles,CA,Beauty,Mineral Sunscreen SPF50,1,21.62,0,5,0,5,"Perfect shade, long lasting."
O100320,U11071,2025-01-26,Chicago,IL,Home & Kitchen,Cast Iron Skillet,2,49.58,40,3,0,4,"Sturdy, beautiful and works perfectly."
O100321,U11569,2025-01-26,San Jose,CA,Apparel,Running Tights,1,50.91,0,2,0,4,Fits perfectly and the fabric is lovely.
O100322,U10557,2025-01-26,Chicago,IL,Apparel,Merino Wool Sweater,2,90.86,40,5,0,3,"Nice color, fabric thinner than expected."
O100323,U12011,2025-01-26,San Antonio,TX,Sports & Outdoors,Adjustable Dumbbells,1,241.47,10,2,0,4,Excellent grip and cushioning.
O100324,U11037,2025-01-26,New York,NY,Electronics,Mechanical Keyboard,1,108.17,0,3,0,4,"Fantastic value, works better than my old premium one."
O100325,U10315,2025-01-26,Charlotte,NC,Sports & Outdoors,Adjustable Dumbbells,2,233.87,0,1,0,5,Kept me dry through a storm.
O100326,U11366,2025-01-26,Chicago,IL,Electronics,Portable Power Bank 20k,2,39.99,25,3,0,4,"Setup took two minutes, flawless since."
O100327,U12262,2025-01-26,Los Angeles,CA,Electronics,Wireless Earbuds Pro,1,121.23,0,1,0,4,Excellent sound and battery lasts for days. Fast shipping.
O100328,U11666,2025-01-26,San Jose,CA,Apparel,Waterproof Rain Shell,2,128.0,10,1,0,3,"Nice color, fabric thinner than expected."
O100329,U13185,2025-01-26,New York,NY,Apparel,Waterproof Rain Shell,2,127.23,50,4,1,3,"Nice color, fabric thinner than expected. Returned it."
O100330,U12138,2025-01-26,Los Angeles,CA,Sports & Outdoors,Cycling Helmet,1,66.87,0,4,0,5,Perfect for my home gym.
O100331,U11507,2025-01-26,Chicago,IL,Electronics,Portable Power Bank 20k,4,41.26,0,6,0,3,"Works as described, setup was fiddly."
O100332,U12480,2025-01-26,New York,NY,Apparel,Graphic Cotton Tee,2,22.52,50,3,0,4,Fits perfectly and the fabric is lovely.
O100333,U11950,2025-01-26,Atlanta,GA,Beauty,Hair Dryer Ionic,3,58.32,10,10,0,3,Decent for daily use. Delivery was very slow.
O100334,U13027,2025-01-26,Houston,TX,Home & Kitchen,Cast Iron Skillet,1,45.51,0,1,0,4,"Sturdy, beautiful and works perfectly."
O100335,U13425,2025-01-26,Portland,OR,Electronics,4K Streaming Stick,1,49.39,0,2,0,5,Crisp picture and fast interface.
O100336,U10597,2025-01-26,Seattle,WA,Home & Kitchen,Air Fryer 5qt,1,96.69,0,3,0,5,Cooks evenly and cleans up easily.
O100337,U12702,2025-01-26,San Jose,CA,Beauty,Nail Polish Gift Set,2,27.27,20,6,0,4,My new daily essential.
O100338,U12372,2025-01-26,Phoenix,AZ,Apparel,Running Tights,1,45.48,0,4,0,4,Fits perfectly and the fabric is lovely.
O100339,U10945,2025-01-27,New York,NY,Beauty,Beard Grooming Kit,4,32.01,20,2,0,5,Skin feels noticeably smoother. Delivered in two days.
O100340,U10984,2025-01-27,Boise,ID,Apparel,Merino Wool Sweater,1,93.78,20,6,0,4,True to size and beautifully made.
O100341,U11405,2025-01-27,Detroit,MI,Home & Kitchen,Cast Iron Skillet,1,43.72,0,6,0,5,Exactly what our kitchen needed.
O100342,U13029,2025-01-27,Anchorage,AK,Home & Kitchen,Cold Brew Coffee Maker,1,36.73,10,4,0,4,"Solid build, highly recommend."
O100343,U12184,2025-01-27,Phoenix,AZ,Apparel,Classic Denim Jacket,2,74.25,15,3,0,4,"Great quality, exactly as pictured."
O100344,U11237,2025-01-27,New York,NY,Apparel,Leather Ankle Boots,1,151.92,0,5,0,3,Looks good but wrinkles easily.
O100345,U10966,2025-01-27,Los Angeles,CA,Sports & Outdoors,Adjustable Dumbbells,1,257.58,0,4,0,4,Perfect for my home gym.
O100346,U11552,2025-01-27,Los Angeles,CA,Sports & Outdoors,Adjustable Dumbbells,1,255.5,30,2,0,4,"Great gear, worth every penny."
O100347,U12735,2025-01-27,Los Angeles,CA,Toys & Games,Building Blocks 500pc,1,39.65,10,1,0,4,Engaging and sturdy.
O100348,U10337,2025-01-27,Memphis,TN,Beauty,Vitamin C Serum,5,34.4,0,6,0,4,"Gentle, effective and smells great."
O100349,U10451,2025-01-27,Omaha,NE,Electronics,Smart Home Speaker,3,84.95,0,3,0,4,"Fantastic value, works better than my old premium one."
O100350,U11201,2025-01-27,New York,NY,Home & Kitchen,Ceramic Dinnerware Set,1,89.61,0,7,0,2,Cracked on first use. Arrived much later than promised.
O100351,U10896,2025-01-28,New York,NY,Beauty,Nail Polish Gift Set,2,25.58,0,8,0,3,"Nice scent, small bottle. Took over a week to arrive."
O100352,U10264,2025-01-28,Honolulu,HI,Beauty,Nail Polish Gift Set,2,26.41,25,6,0,5,My new daily essential.
O100353,U12406,2025-01-28,Houston,TX,Apparel,Slim Fit Chinos,4,64.75,25,1,1,4,"Warm, soft and well stitched. Had to return it."
O100354,U12238,2025-01-28,San Jose,CA,Sports & Outdoors,Foam Roller,1,25.39,0,6,0,3,Sturdy but bulky.
O100355,U10584,2025-01-28,New York,NY,Apparel,Slim Fit Chinos,1,56.53,50,7,0,3,Fine for the price. Shipping took forever.
O100356,U10310,2025-01-28,Philadelphia,PA,Apparel,Slim Fit Chinos,1,58.6,0,3,0,3,"Decent quality, a bit tight around the waist."
O100357,U10271,2025-01-28,Chicago,IL,Toys & Games,Kids Art Easel,2,65.94,0,4,0,4,Perfect birthday gift.
O100358,U10446,2025-01-28,Las Vegas,NV,Home & Kitchen,Cold Brew Coffee Maker,1,33.82,0,2,0,4,Great quality for the price.
O100359,U11754,2025-01-29,Honolulu,HI,Sports & Outdoors,Cycling Helmet,1,62.67,0,12,0,3,Sturdy but bulky.
O100360,U13107,2025-01-29,Boise,ID,Apparel,Linen Summer Dress,1,61.39,0,7,0,3,"Nice color, fabric thinner than expected. Took over a week to arrive."
O100361,U11235,2025-01-29,San Jose,CA,Electronics,Noise-Cancelling Headphones,3,237.97,0,4,0,5,"Fantastic value, works better than my old premium one."
